DATE,Date_For_Analysis,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Delaware,D.C.,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Mass.,Michigan,Minn.,Mississippi,Missouri,Montana,Nebraska,Nevada,N. Hamp.,N. Jersey,N. Mexico,N. York,N. Carolina,N. Dakota,Ohio,Oklahoma,Oregon,Penn.,Rhode Is.,S. Carolina,S. Dakota,Tennesee,Texas,Utah,Vermont,Virginia,Wash.,W. Virgina,Wisconsin,Wyoming,TOTAL US,TOTAL
9/22/2006,2006-09,3,6,0,26,29,96,0,0,0,0,1,1,0,1,0,7,9,122,0,1,0,2,0,14,0,19,0,2,0,0,94,7,0,37,9,196,0,14,0,0,3,1,779,45,0,1,1,26,0,112,1664,1754
9/29/2006,2006-09,4,6,0,26,30,96,0,0,0,0,1,1,0,0,0,9,10,123,0,1,0,1,0,12,0,15,0,1,0,0,89,8,0,35,9,191,1,14,0,0,3,1,782,46,0,1,1,26,0,112,1655,1744
10/6/2006,2006-10,3,7,0,26,31,93,0,0,0,0,1,1,0,0,0,8,10,121,0,1,0,1,0,13,0,17,0,1,0,0,91,6,0,37,9,186,1,15,0,0,1,1,778,42,0,1,1,25,0,108,1636,1724
10/13/2006,2006-10,4,6,0,26,30,90,0,0,0,0,1,1,0,0,0,9,13,118,0,1,0,1,0,11,0,17,0,2,0,0,88,8,0,35,9,178,1,15,0,0,1,1,785,45,0,0,1,30,0,107,1634,1728
10/20/2006,2006-10,4,6,0,25,31,93,0,0,0,0,1,1,0,0,0,11,13,121,0,1,0,1,0,14,0,17,0,2,0,0,88,8,0,37,9,186,1,15,0,0,1,1,784,48,0,0,1,30,0,100,1650,1739
10/27/2006,2006-10,4,7,0,26,31,92,0,0,0,0,1,0,0,0,0,11,14,121,0,0,0,3,0,14,0,17,0,2,0,0,89,9,0,38,8,187,1,14,0,0,1,1,786,45,0,0,1,30,0,101,1654,1744
11/3/2006,2006-11,3,6,0,25,30,93,0,0,0,0,1,1,0,0,0,11,13,126,0,0,0,3,0,14,0,18,0,1,0,0,90,9,0,39,8,190,1,15,0,0,1,1,778,45,0,0,1,30,0,96,1649,1739
11/10/2006,2006-11,4,6,0,26,33,90,0,0,0,0,1,1,0,0,0,7,12,114,0,0,0,2,0,14,0,18,0,1,0,0,83,11,0,36,8,176,1,15,0,0,1,2,771,49,0,1,1,31,0,92,1607,1693
11/17/2006,2006-11,4,6,0,25,31,83,0,0,0,0,1,1,0,0,0,14,11,121,0,0,0,2,0,14,0,17,0,1,0,0,92,12,0,39,8,178,1,15,0,0,1,2,762,47,0,1,1,29,0,91,1610,1696
11/22/2006,2006-11,3,6,0,34,32,87,0,0,0,0,1,1,0,0,0,13,2,124,0,0,0,2,0,17,0,17,0,1,0,0,101,11,0,35,8,181,1,15,0,0,1,1,758,46,0,0,1,19,0,94,1612,1697
12/1/2006,2006-12,3,7,0,34,32,87,0,0,0,0,1,1,0,0,0,11,8,122,0,0,0,3,0,17,0,18,0,1,0,0,97,10,0,33,10,183,1,17,0,0,1,3,761,44,0,2,1,33,0,90,1631,1717
12/8/2006,2006-12,3,6,0,36,31,91,0,0,0,0,1,1,0,0,0,10,8,124,0,0,0,2,0,16,0,20,0,1,0,0,94,11,0,33,10,179,0,19,0,0,1,3,774,44,0,2,1,32,0,86,1639,1724
12/15/2006,2006-12,3,9,0,35,30,90,0,0,0,0,1,1,0,0,0,13,8,121,0,0,0,2,0,17,0,20,0,1,0,0,91,10,0,35,10,177,0,19,0,0,1,3,771,45,0,2,1,32,0,87,1635,1716
12/22/2006,2006-12,2,8,0,34,30,94,0,0,0,0,1,1,0,0,0,13,7,125,0,0,0,2,0,19,0,21,0,1,0,0,88,10,0,37,10,180,0,18,0,0,1,3,770,45,0,2,1,32,0,84,1639,1723
12/29/2006,2006-12,2,8,0,36,31,94,0,0,0,0,1,1,0,0,0,12,7,122,0,0,0,2,0,21,0,21,0,1,0,0,91,10,0,34,10,174,0,17,0,0,1,4,772,44,0,0,1,24,0,85,1626,1710
1/5/2007,2007-01,5,9,0,36,31,95,0,0,0,0,1,1,0,0,0,13,7,115,0,0,0,2,0,20,0,22,0,0,0,0,92,10,0,37,11,176,0,16,0,0,1,4,756,44,0,0,0,24,0,82,1610,1695
1/12/2007,2007-01,4,9,0,36,33,91,0,0,0,0,1,1,0,0,0,14,7,123,0,0,0,1,0,20,0,18,0,0,0,0,86,9,0,33,11,183,0,16,0,0,0,4,777,44,0,1,0,27,0,85,1634,1717
1/19/2007,2007-01,5,9,0,39,32,98,0,0,0,0,1,1,0,1,0,14,10,123,0,0,0,1,0,16,0,19,0,0,0,0,89,9,0,35,12,171,0,15,0,0,0,4,795,45,0,3,0,32,0,82,1661,1745
1/26/2007,2007-01,2,9,0,38,31,99,0,0,0,0,1,1,0,1,0,15,10,106,0,0,0,1,0,16,0,16,0,0,0,0,85,9,0,31,12,168,0,14,0,0,0,4,784,45,0,3,0,32,0,83,1616,1699
2/2/2007,2007-02,2,11,0,38,30,95,0,0,0,0,0,1,0,1,0,15,10,117,0,0,0,1,0,16,0,21,0,0,0,0,83,9,0,33,12,172,0,14,0,0,0,4,791,45,0,3,0,32,0,77,1633,1714
2/9/2007,2007-02,3,9,0,38,29,93,0,0,0,0,0,1,0,1,0,11,9,119,0,0,0,0,0,19,0,20,0,0,0,0,85,9,0,32,13,183,0,13,0,0,0,5,811,44,0,3,0,27,0,71,1648,1731
2/16/2007,2007-02,4,11,0,40,30,94,0,0,0,0,0,1,0,1,0,12,9,129,0,0,0,0,0,21,0,17,0,1,0,0,83,9,0,33,13,178,0,14,0,0,0,5,803,45,0,3,0,29,0,73,1658,1746
2/23/2007,2007-02,3,14,0,41,28,95,0,0,0,0,0,1,0,1,0,14,10,132,0,0,0,2,0,16,0,22,0,1,0,0,85,9,0,33,13,182,0,13,0,0,0,4,801,45,0,2,0,29,0,69,1665,1754
3/2/2007,2007-03,2,14,0,41,27,93,0,0,0,0,0,1,0,1,0,14,10,131,0,0,0,2,0,18,0,22,0,1,0,0,75,8,0,32,13,182,0,15,0,0,0,4,799,44,0,2,0,29,0,78,1658,1752
3/9/2007,2007-03,3,13,0,43,29,99,0,0,0,0,0,1,0,1,0,14,11,121,0,0,0,2,0,18,0,20,0,2,0,0,77,8,0,30,13,187,0,15,0,0,1,4,804,44,0,2,0,29,0,77,1668,1757
3/16/2007,2007-03,2,10,0,45,28,96,0,0,0,0,0,1,0,1,0,15,10,124,0,0,0,2,0,16,0,21,0,2,0,0,72,8,0,30,13,185,0,15,0,0,1,4,819,39,0,2,0,29,0,74,1664,1740
3/23/2007,2007-03,3,12,0,44,30,101,0,0,0,0,0,1,0,2,0,15,11,126,0,0,0,2,0,19,0,22,0,2,0,0,72,8,0,32,15,178,0,14,0,0,1,4,810,44,0,2,0,27,0,74,1671,1745
3/30/2007,2007-03,2,12,0,46,31,103,0,0,0,0,0,1,0,2,0,13,11,122,0,0,0,2,0,20,0,20,0,2,0,0,71,8,0,32,15,177,0,16,0,0,1,4,815,43,0,2,0,26,0,79,1676,1749
4/6/2007,2007-04,3,13,0,43,31,104,0,0,0,0,0,1,0,2,0,14,9,126,0,0,0,2,0,18,0,20,0,2,0,0,74,7,0,33,14,173,0,17,0,0,1,4,798,42,0,2,0,29,0,69,1651,1726
4/13/2007,2007-04,3,11,0,43,31,107,0,0,0,0,0,1,0,2,0,14,9,124,0,0,0,2,0,21,0,23,0,2,0,0,76,6,0,30,14,178,0,17,0,0,2,4,818,43,0,2,0,29,0,70,1682,1758
4/20/2007,2007-04,3,8,0,42,34,114,0,0,0,0,0,1,0,2,0,14,8,125,0,0,0,2,0,18,0,22,0,2,0,0,76,6,0,32,13,178,0,14,0,0,2,3,825,43,0,3,0,32,0,71,1693,1769
4/27/2007,2007-04,3,6,0,43,32,109,0,0,0,0,0,1,0,2,0,13,8,120,0,0,0,2,0,18,0,21,0,2,0,0,74,6,0,34,13,177,0,14,0,0,2,3,814,43,0,3,0,32,0,79,1674,1747
5/4/2007,2007-05,3,7,0,43,32,107,0,0,0,0,0,0,0,3,0,13,8,118,0,0,0,2,0,16,0,20,0,3,0,0,74,5,0,33,13,186,0,15,0,0,2,3,821,41,0,3,0,32,0,70,1673,1747
5/11/2007,2007-05,4,8,0,44,32,109,0,0,0,0,0,0,0,2,0,14,8,120,0,0,0,1,0,14,0,20,0,2,0,0,78,5,0,33,12,182,0,14,0,0,2,3,807,43,0,3,0,33,0,70,1663,1740
5/18/2007,2007-05,4,7,0,45,31,110,0,0,0,0,0,0,0,2,0,14,7,114,0,0,0,1,0,12,0,20,0,2,0,0,79,5,0,33,13,182,0,14,0,0,2,4,819,41,0,3,0,34,0,71,1669,1744
5/25/2007,2007-05,4,8,0,42,31,101,0,0,0,0,0,0,0,2,0,12,7,110,0,0,0,1,0,13,0,20,0,2,0,0,80,5,0,35,13,194,0,14,0,0,4,4,823,41,0,3,1,35,0,75,1680,1760
6/1/2007,2007-06,4,8,0,43,30,106,0,0,0,0,0,0,0,2,0,12,8,107,0,0,0,1,0,14,0,19,0,2,0,0,83,5,0,34,13,194,0,14,0,0,4,4,832,37,0,3,1,34,0,79,1693,1774
6/8/2007,2007-06,6,9,0,43,31,102,0,0,0,0,0,0,0,1,0,13,8,103,0,0,0,0,0,16,0,19,0,3,0,0,77,5,0,37,13,188,0,13,0,0,4,3,831,38,0,3,1,35,0,79,1681,1760
6/15/2007,2007-06,6,8,0,45,31,111,0,0,0,0,0,0,0,2,0,14,8,107,0,0,0,1,0,13,0,16,0,3,0,0,78,5,0,36,13,197,0,13,0,0,4,3,827,40,0,3,1,35,0,77,1697,1773
6/22/2007,2007-06,7,7,0,47,32,110,0,0,0,0,0,0,0,3,0,14,8,114,0,0,0,1,0,13,0,15,1,3,0,0,82,5,0,35,13,195,0,13,0,0,4,3,812,39,0,3,1,35,0,75,1690,1771
6/29/2007,2007-06,7,6,0,49,38,109,0,0,0,0,0,0,0,3,0,10,8,113,0,0,0,1,0,13,0,19,1,3,0,0,86,5,0,35,13,192,0,13,0,0,4,3,815,39,0,3,1,35,0,73,1697,1775
7/6/2007,2007-07,5,9,0,48,34,108,0,0,0,0,0,0,0,3,0,8,8,111,0,1,0,1,0,14,0,19,0,3,0,0,87,5,0,35,13,191,0,11,0,0,3,3,818,37,0,1,1,25,0,71,1673,1752
7/13/2007,2007-07,5,8,0,50,37,112,0,0,0,0,0,0,0,4,0,15,11,117,0,1,0,1,0,15,0,20,0,4,0,0,85,5,0,36,13,186,0,11,0,0,4,5,828,38,0,2,1,32,0,69,1715,1791
7/20/2007,2007-07,4,9,0,52,37,106,0,0,0,0,0,0,0,3,0,14,11,112,0,1,0,3,0,15,0,20,0,4,0,0,80,5,0,38,13,189,0,12,0,0,3,5,830,38,0,2,1,32,0,71,1710,1790
7/27/2007,2007-07,4,7,0,51,36,101,0,0,0,0,0,0,0,3,0,15,10,117,0,1,0,3,0,14,0,20,0,3,0,0,82,5,0,39,13,188,0,16,0,0,4,5,817,37,0,2,1,32,0,70,1696,1775
8/3/2007,2007-08,5,7,0,50,35,104,0,0,0,0,0,0,0,4,0,15,9,119,0,1,0,3,0,14,0,20,0,2,0,0,85,5,0,40,13,187,0,17,0,0,4,5,826,36,0,2,1,32,0,66,1707,1781
8/10/2007,2007-08,3,6,0,49,35,109,0,0,0,0,0,0,0,4,0,15,9,118,0,1,0,3,0,14,0,18,0,2,0,0,87,6,0,41,13,190,0,17,0,0,4,5,835,37,0,2,1,32,0,70,1726,1798
8/17/2007,2007-08,4,4,0,50,37,117,0,0,0,0,0,0,1,4,0,14,9,113,0,1,0,3,0,12,0,19,0,2,0,0,86,6,0,42,14,190,0,17,0,0,3,5,831,35,0,2,1,32,0,68,1722,1795
8/24/2007,2007-08,4,4,0,50,35,118,0,0,0,0,0,0,1,4,0,13,8,111,0,1,0,3,0,13,0,18,0,2,0,0,89,6,0,41,14,194,0,17,0,0,1,5,845,39,0,2,1,33,0,73,1745,1816
8/31/2007,2007-08,5,4,0,50,34,117,0,0,0,0,0,0,1,3,0,14,11,114,0,1,0,3,0,9,0,16,0,2,0,0,82,6,0,42,14,198,0,17,0,0,1,5,847,42,0,3,1,33,0,79,1754,1829
9/7/2007,2007-09,5,6,0,49,34,110,0,0,0,0,0,0,1,2,0,13,12,114,0,1,0,3,0,11,0,14,0,3,0,0,79,6,0,42,14,193,0,17,0,0,1,5,849,41,0,3,1,33,0,78,1740,1814
9/14/2007,2007-09,4,5,0,48,35,120,0,0,0,0,0,0,1,1,0,13,11,113,0,1,0,1,0,12,0,13,0,3,0,0,75,6,0,40,15,197,0,16,0,0,2,5,823,40,0,3,1,33,0,75,1712,1787
9/21/2007,2007-09,2,5,0,48,35,114,0,0,0,0,0,0,1,1,0,15,11,112,0,1,0,1,0,11,0,13,0,3,0,0,72,6,0,44,15,194,0,16,0,0,2,5,826,41,0,3,0,33,0,79,1709,1769
9/28/2007,2007-09,5,5,0,49,33,119,0,0,0,0,0,0,0,2,0,14,11,111,0,1,0,1,0,11,0,13,0,3,0,0,69,7,0,44,13,194,0,16,0,0,1,5,825,44,0,3,0,33,0,78,1710,1760
10/5/2007,2007-10,4,4,0,48,37,109,0,0,0,0,0,0,0,2,0,13,11,113,0,1,0,1,0,13,0,12,1,3,0,0,66,6,0,43,13,198,0,17,0,0,1,5,838,44,0,3,0,33,0,68,1707,1755
10/12/2007,2007-10,5,5,0,48,40,111,0,0,0,0,0,0,0,2,0,14,11,108,0,1,0,1,0,12,0,13,1,3,0,0,66,6,0,46,14,200,0,18,0,0,1,5,841,45,0,3,0,31,0,70,1721,1767
10/19/2007,2007-10,6,8,0,48,41,112,0,0,0,0,0,0,0,2,0,14,10,104,0,1,0,1,0,9,0,12,1,3,0,0,70,8,0,46,14,191,0,18,0,0,0,5,842,46,0,3,0,30,0,69,1714,1764
10/26/2007,2007-10,6,8,0,49,41,110,0,0,0,0,0,0,0,2,0,14,9,116,0,1,0,1,0,12,0,11,0,2,0,0,74,8,0,49,14,188,0,18,0,0,0,6,820,44,0,2,0,31,0,72,1708,1760
11/2/2007,2007-11,6,9,0,49,41,114,0,0,0,0,0,0,0,2,0,14,8,120,0,1,0,1,0,9,0,10,0,3,0,0,69,8,0,48,14,193,0,18,0,0,0,6,846,39,0,3,0,32,0,75,1738,1795
11/9/2007,2007-11,6,11,0,48,38,116,0,0,0,0,0,0,0,2,0,15,8,116,0,1,0,1,0,8,0,10,0,3,0,0,69,6,0,49,14,198,0,18,0,0,0,6,854,40,0,3,0,33,0,71,1744,1801
11/16/2007,2007-11,3,8,0,47,39,111,0,0,0,0,0,0,0,2,0,15,8,114,0,1,0,1,0,8,0,11,0,3,0,0,73,6,0,48,14,196,0,18,0,0,0,6,848,42,0,3,0,33,0,75,1733,1797
11/21/2007,2007-11,3,10,0,50,38,110,0,0,0,0,0,0,0,2,0,16,1,114,0,1,0,1,0,6,0,11,0,3,0,0,73,2,0,48,13,199,0,17,0,0,0,6,847,43,0,1,0,24,0,67,1706,1773
11/30/2007,2007-11,4,10,0,52,38,114,0,0,0,0,0,0,0,2,0,15,8,114,0,1,0,1,0,8,0,10,0,3,0,0,73,4,0,52,13,203,0,17,0,0,0,6,860,41,0,4,0,36,0,71,1760,1823
12/7/2007,2007-12,4,10,0,50,36,117,0,0,0,0,0,0,0,2,0,15,8,114,0,1,0,1,0,12,0,9,0,3,0,0,79,5,0,55,13,201,0,17,0,0,0,6,860,35,0,4,0,36,0,74,1767,1828
12/14/2007,2007-12,4,10,0,46,37,113,0,0,0,0,0,0,0,2,0,15,8,112,0,1,0,1,0,10,0,12,0,3,0,0,77,5,0,51,13,196,0,19,0,0,0,6,874,38,0,4,0,36,0,70,1763,1824
12/21/2007,2007-12,5,9,0,43,35,104,0,0,0,0,0,0,0,2,0,15,8,111,0,1,0,1,0,11,0,10,0,3,0,0,72,5,0,52,13,196,0,20,0,0,0,6,882,38,0,4,0,36,0,65,1747,1809
12/28/2007,2007-12,5,7,0,42,33,102,0,0,0,0,0,0,0,2,0,15,8,109,0,1,0,0,0,10,0,10,0,3,0,0,68,5,0,47,11,198,0,20,0,0,0,6,873,35,0,4,0,36,0,69,1719,1782
1/4/2008,2008-01,4,6,0,42,41,99,0,0,0,0,0,0,0,1,0,15,8,112,0,1,0,1,0,11,0,10,0,4,0,0,70,5,0,48,11,197,0,20,0,0,0,6,857,35,0,4,0,30,0,73,1711,1774
1/11/2008,2008-01,1,7,0,47,40,103,0,0,0,0,0,0,0,1,0,14,8,93,0,1,0,1,0,11,0,12,0,4,0,0,69,5,0,47,10,190,0,21,0,0,0,6,848,39,0,4,0,30,0,73,1685,1744
1/18/2008,2008-01,2,8,0,46,39,94,0,0,0,0,0,0,0,1,0,14,8,99,0,1,0,1,0,8,0,12,0,3,0,0,68,4,0,49,10,187,0,20,0,0,1,6,845,39,0,4,0,30,0,74,1673,1732
1/25/2008,2008-01,3,7,0,46,36,102,0,0,0,0,0,0,0,1,0,13,9,100,0,1,0,1,0,10,0,12,0,3,0,0,71,4,0,49,11,195,0,18,0,0,1,6,843,39,0,3,0,32,0,74,1690,1747
2/1/2008,2008-02,3,9,0,42,33,119,0,0,0,0,0,0,0,1,0,13,8,95,0,1,0,1,0,11,0,12,0,4,0,0,71,5,0,50,11,193,0,20,0,0,1,6,850,39,0,3,0,31,0,74,1706,1763
2/8/2008,2008-02,3,7,0,41,32,114,0,0,0,0,0,0,0,1,0,10,8,92,0,0,0,0,0,11,0,11,0,4,0,0,69,6,0,53,11,190,0,18,0,0,1,6,865,43,0,3,0,28,0,72,1699,1755
2/15/2008,2008-02,3,9,0,40,31,118,0,0,0,0,0,0,0,1,0,10,8,95,0,0,0,0,0,12,0,11,0,3,0,0,67,6,0,54,12,195,0,20,0,0,1,6,870,42,0,3,0,28,0,73,1718,1773
2/22/2008,2008-02,3,11,0,43,32,112,0,0,0,0,0,0,0,1,0,10,8,96,0,0,0,1,0,9,0,10,0,5,0,0,65,7,0,57,12,201,0,19,0,0,1,6,861,42,0,3,0,28,0,74,1717,1771
2/29/2008,2008-02,3,8,0,39,34,110,0,0,0,0,0,0,0,1,0,9,11,93,0,0,0,1,0,10,0,10,1,5,0,0,68,7,0,57,12,200,0,19,0,0,1,6,852,44,0,3,0,28,0,72,1704,1763
3/7/2008,2008-03,3,9,0,39,34,115,0,0,0,0,0,0,0,2,0,9,11,102,0,0,0,1,0,11,0,11,1,4,0,0,71,3,0,59,13,201,0,20,0,0,2,4,877,41,0,3,0,24,0,71,1741,1802
3/14/2008,2008-03,5,10,0,37,33,118,0,0,0,0,0,0,0,2,0,11,11,92,0,0,0,1,0,11,0,10,0,4,0,0,74,5,0,59,13,203,0,19,0,0,2,4,873,42,0,3,0,24,0,66,1732,1792
3/21/2008,2008-03,5,7,0,40,34,117,0,0,0,0,0,0,0,2,0,12,11,90,0,0,0,1,0,13,0,10,0,4,0,0,73,7,0,56,12,205,0,21,0,0,2,3,872,40,0,4,0,23,0,63,1727,1784
3/28/2008,2008-03,5,7,0,43,34,123,0,0,0,0,0,0,0,2,0,12,11,90,0,0,0,1,0,14,0,12,0,4,0,0,70,8,0,55,12,213,0,22,0,0,2,3,874,39,0,4,0,23,0,65,1748,1808
4/4/2008,2008-04,5,8,0,44,33,123,0,0,0,0,0,0,0,2,0,12,12,89,0,0,0,0,0,12,0,14,0,3,0,0,74,8,0,54,12,206,0,22,0,0,2,3,895,38,0,4,0,23,0,68,1766,1830
4/11/2008,2008-04,6,8,0,43,35,123,0,0,0,0,0,0,0,2,0,12,12,87,0,0,0,0,0,11,0,12,0,3,0,0,76,7,0,55,12,210,0,24,0,0,3,3,872,38,0,4,0,23,0,72,1753,1815
4/18/2008,2008-04,5,5,1,43,38,122,0,0,0,0,0,0,0,2,0,12,12,89,0,0,0,0,0,10,0,12,0,3,0,0,82,7,0,56,12,214,1,22,0,0,2,3,875,41,0,4,0,23,0,68,1764,1827
4/25/2008,2008-04,6,6,1,42,35,125,0,0,0,0,0,0,0,2,0,11,9,97,0,1,0,0,0,11,0,10,0,3,0,0,81,7,0,62,12,214,1,20,0,0,2,5,874,42,0,6,0,24,0,66,1775,1842
5/2/2008,2008-05,6,5,1,43,34,123,0,0,0,0,0,0,0,2,0,9,10,96,0,0,0,1,0,12,0,10,0,3,0,0,79,8,0,65,12,210,1,19,0,0,3,5,872,39,0,6,0,26,0,70,1770,1839
5/9/2008,2008-05,6,4,1,45,38,121,0,0,0,0,0,0,1,2,0,11,10,94,0,0,0,1,0,12,0,10,0,3,0,0,76,8,0,61,12,210,2,19,0,0,3,5,879,40,0,6,0,26,0,71,1777,1846
5/16/2008,2008-05,6,6,1,47,40,122,0,0,0,0,0,0,1,2,0,11,10,93,0,1,0,1,0,10,0,10,0,2,0,0,76,8,0,63,12,205,2,20,0,0,2,5,892,40,0,6,0,26,0,73,1793,1862
5/23/2008,2008-05,5,6,1,45,42,119,0,0,0,0,0,0,1,2,0,9,10,95,0,1,0,1,0,12,0,10,0,2,0,0,76,6,0,66,11,207,2,19,0,0,2,5,925,41,0,5,0,26,0,70,1822,1889
5/30/2008,2008-05,5,5,1,48,42,110,0,0,0,0,0,0,1,2,0,9,10,98,0,1,0,1,0,14,0,13,0,2,0,0,74,7,0,68,11,208,1,19,0,0,2,5,910,41,0,5,1,26,0,70,1810,1877
6/6/2008,2008-06,3,7,1,48,42,106,0,0,0,0,0,0,0,2,0,9,11,107,0,1,0,1,0,11,0,14,0,2,0,0,74,7,0,70,11,207,1,20,0,0,2,5,920,38,0,5,1,26,0,68,1820,1886
6/13/2008,2008-06,3,7,0,49,42,100,0,0,0,0,0,0,0,2,0,8,11,105,0,1,0,1,0,12,0,13,0,2,0,0,79,7,0,71,13,213,1,20,0,0,2,5,918,41,0,5,2,26,0,74,1833,1901
6/20/2008,2008-06,3,6,0,47,43,113,0,0,0,0,0,0,0,1,0,9,11,114,0,1,0,1,0,13,0,12,0,2,0,0,80,7,0,70,13,207,1,20,0,0,2,5,904,42,0,5,1,26,0,76,1835,1906
6/27/2008,2008-06,3,6,0,54,43,113,0,0,0,0,0,0,1,1,0,10,11,126,0,1,0,1,0,13,0,12,0,2,0,0,80,5,0,71,13,200,1,21,0,0,2,4,905,42,0,5,1,26,0,76,1849,1913
7/4/2008,2008-07,4,4,0,59,43,111,0,0,0,0,0,0,1,2,0,11,7,123,0,1,0,1,0,13,0,12,0,2,0,0,81,5,0,70,13,209,1,25,0,0,2,1,915,44,0,2,1,19,0,76,1858,1921
7/11/2008,2008-07,4,6,0,60,42,109,0,0,0,0,0,0,1,2,0,11,12,125,0,1,0,1,0,11,0,12,0,2,0,0,84,5,0,69,13,200,1,24,0,0,2,2,901,44,0,8,1,26,0,76,1855,1922
7/18/2008,2008-07,4,7,0,58,43,106,0,0,0,0,0,0,1,2,0,11,12,116,0,1,0,1,0,8,0,14,0,0,0,0,83,5,0,67,13,205,1,24,0,0,2,2,913,49,0,8,1,26,0,76,1859,1928
7/25/2008,2008-07,2,7,0,57,44,110,0,0,0,0,0,0,1,2,0,12,12,130,0,1,0,2,0,10,0,12,0,0,0,0,84,5,0,70,13,207,1,25,0,0,2,2,919,49,0,8,1,26,0,76,1890,1957
8/1/2008,2008-08,2,5,0,56,43,114,0,0,0,0,0,0,1,2,0,13,12,132,0,1,0,2,0,12,0,11,0,0,0,0,80,6,0,71,13,207,1,24,0,0,2,2,913,48,0,8,1,26,0,76,1884,1951
8/8/2008,2008-08,4,5,0,56,45,112,0,0,0,0,0,0,1,2,0,12,12,131,0,0,0,2,0,11,0,11,0,0,0,0,88,7,0,73,12,208,1,25,0,0,2,2,925,46,0,8,1,26,0,73,1901,1967
8/15/2008,2008-08,7,7,0,54,45,120,0,0,0,0,0,0,1,2,0,10,11,137,0,0,0,2,0,14,0,13,1,0,0,0,81,7,0,75,12,208,1,26,0,0,2,2,924,50,0,8,1,26,0,77,1924,1990
8/22/2008,2008-08,7,6,0,59,49,117,0,0,0,0,0,0,1,2,0,10,11,142,0,0,0,2,0,12,0,14,1,0,0,0,83,7,0,74,11,212,1,25,0,0,2,2,922,50,0,6,1,27,0,74,1930,1998
8/29/2008,2008-08,6,6,0,59,49,116,0,0,1,0,0,0,1,2,0,9,11,129,0,0,0,2,0,13,0,13,1,0,0,0,97,7,0,74,10,215,1,26,0,0,2,2,949,50,0,6,1,27,0,76,1961,2031
9/5/2008,2008-09,5,7,0,59,48,119,0,0,1,0,0,0,0,2,0,10,12,127,0,0,0,2,0,14,0,10,1,2,0,0,92,7,0,75,10,219,1,27,0,0,1,2,929,47,0,6,1,28,0,77,1941,2013
9/12/2008,2008-09,5,8,0,58,46,116,0,0,1,0,0,0,0,2,0,11,12,134,0,0,0,2,0,17,0,12,0,3,0,0,90,7,0,74,10,216,1,28,0,0,1,2,938,47,0,6,1,28,0,81,1957,2031
9/19/2008,2008-09,4,8,0,59,46,116,0,0,1,0,0,0,0,2,0,10,12,135,0,0,0,2,0,17,0,10,0,3,0,0,91,7,0,73,10,211,1,27,0,0,1,2,936,42,0,6,1,28,0,83,1944,2018
9/26/2008,2008-09,4,8,0,59,46,109,0,0,1,0,0,0,1,2,0,12,12,125,0,0,0,2,0,16,0,10,0,4,0,0,91,8,0,75,10,202,1,27,0,0,2,2,939,43,0,6,1,28,0,80,1926,1995
10/3/2008,2008-10,3,6,0,56,45,106,0,0,1,0,0,0,1,2,0,12,12,131,0,0,0,2,0,15,0,9,0,4,0,0,94,8,0,75,10,199,1,27,0,0,2,2,923,46,0,6,1,30,0,78,1907,1979
10/10/2008,2008-10,3,6,0,56,45,106,0,0,1,0,0,0,1,2,0,12,12,134,0,0,0,2,0,16,0,9,0,4,0,0,95,8,0,74,10,205,1,22,0,0,1,2,925,44,0,6,1,30,0,79,1912,1990
10/17/2008,2008-10,4,4,0,57,45,122,0,0,1,0,0,0,1,2,0,11,12,132,0,0,0,2,0,17,0,9,0,4,0,0,93,6,0,74,10,193,1,26,0,0,1,4,918,38,0,5,1,30,0,75,1898,1976
10/24/2008,2008-10,4,4,0,57,48,124,0,0,1,0,0,0,1,2,0,11,12,128,0,0,0,2,0,16,0,8,0,4,0,0,93,4,0,83,10,187,1,29,0,0,2,3,913,32,0,5,1,29,0,77,1891,1964
10/31/2008,2008-10,4,5,0,57,45,124,0,0,0,0,0,0,1,2,0,13,12,136,0,0,0,2,0,16,0,9,0,4,0,0,91,4,0,85,10,197,1,29,0,0,1,3,905,36,0,5,1,30,0,78,1906,1971
11/7/2008,2008-11,4,7,0,57,46,124,0,0,0,0,0,0,1,2,0,10,12,140,0,0,0,1,0,13,0,6,0,4,0,0,92,5,0,90,12,195,1,30,0,0,1,3,915,43,0,6,1,31,0,77,1929,1992
11/14/2008,2008-11,3,7,0,59,46,124,0,0,0,0,0,0,1,2,0,10,12,127,0,0,0,1,0,14,0,7,0,8,0,0,80,5,0,90,12,189,1,27,0,0,0,3,891,48,0,6,1,29,0,74,1877,1941
11/21/2008,2008-11,3,7,0,57,42,123,0,0,0,0,0,0,1,2,0,10,12,142,0,0,0,1,0,18,0,7,0,7,0,0,74,5,0,90,12,190,0,27,0,0,1,3,878,44,0,6,1,34,0,82,1879,1941
11/26/2008,2008-11,3,9,0,57,40,121,0,0,0,0,0,0,1,2,0,10,3,141,0,0,0,1,0,17,0,7,0,8,0,0,69,4,0,86,12,176,0,27,0,0,1,0,883,39,0,0,1,11,0,76,1805,1866
12/5/2008,2008-12,3,9,0,54,40,113,0,0,0,0,0,0,1,2,0,11,10,134,0,0,0,0,0,19,0,8,0,8,0,0,71,3,0,86,12,175,0,27,0,0,1,4,845,39,0,4,1,30,0,79,1789,1852
